Häugnung	Du erlebst einen Heiratsantrag am Nebentisch im Restaurant beim Abendessen mit. Das verliebte Paar wirkt sehr glücklich. Du bist ergriffen und dir wird warm ums Herz. 	You experience a marriage proposal at the next table in the restaurant at dinner. The couple in love looks very happy. You are touched and your heart is warm.	{'neg': 0.0, 'neu': 0.712, 'pos': 0.288, 'compound': 0.8777}	emotional
Wupforau	Du sitzt im Zug einer Person gegenüber, die dir die Sprache verschlägt. Er*sie ist umwerfend. Du hast das sichere Gefühl, dass das dein*e Seelenverwandte*r sein könnte. 	You're sitting across from a person on a train who leaves you speechless. He*she is stunning. You have the feeling that this could be your soul mate.	{'neg': 0.0, 'neu': 0.849, 'pos': 0.151, 'compound': 0.4767}	neutral
Bismirbiel	Dein*e Partner*in hat eine Folge eurer gemeinsamen Serie ohne dich geschaut. Dir ist fast nach heulen zumute, so sehr fühlst du dich verraten. Du bist sauer und machst ihm*ihr Vorwürfe.	Your partner watched an episode of your series together without you. You almost feel like crying, you feel betrayed so much. You are angry and blame him*her.	{'neg': 0.341, 'neu': 0.599, 'pos': 0.06, 'compound': -0.8838}	emotional
Enkmitas	In einer Diskussion fällt dir das passende Wort nicht schnell genug ein. Du ärgerst dich, denn es lässt dich dümmlich wirken und schwächt dein Argument.	In a discussion, you can't think of the right word fast enough. You get angry because it makes you look stupid and weakens your argument.	{'neg': 0.365, 'neu': 0.635, 'pos': 0.0, 'compound': -0.8885}	emotional
Mege	Du wirst auf der Arbeit von einem*r Techniker*in unterstützt, der dir bei IT-Problemen zur Seite steht. Du bist dankbar, dass er*sie immer zuverlässig und hilfsbereit ist.	You will be supported at work by a technician who will help you with IT problems. You are grateful that he*she is always reliable and helpful.	{'neg': 0.081, 'neu': 0.597, 'pos': 0.322, 'compound': 0.7964}	emotional
Weforshank	Du betrachtest dein Kind und dir ist klar, dass du keinen anderen Menschen je so lieben wirst wie dieses kleine Wunder. Du fühlst dich deinem Kind auf ewig verbunden.	You look at your child and realize that you will never love anyone else like this little miracle. You feel connected to your child forever.	{'neg': 0.107, 'neu': 0.701, 'pos': 0.191, 'compound': 0.3897}	neutral
Plüpp	Du hältst einen Vortrag auf Englisch. Du fühlst dich unwohl und bist angespannt. Du befürchtest, dumm und inkompetent zu wirken.	You are giving a lecture in English. You feel uncomfortable and tense. You fear appearing stupid and incompetent.	{'neg': 0.523, 'neu': 0.391, 'pos': 0.085, 'compound': -0.9062}	emotional
Skibt	Du bist auf einer wunderschönen Hochzeit. Du siehst das verliebte Ehepaar gemeinsam lachen. Du fühlst dich vergnügt und froh bei diesem Anblick.	You're at a beautiful wedding. You see the couple in love laughing together. You feel amused and glad at the sight.	{'neg': 0.0, 'neu': 0.467, 'pos': 0.533, 'compound': 0.9524}	emotional
Namistell	Du findest beim Frühjahrsputz deine alte Uhr unter einem Schrank. Du bist begeistert, sie so unverhofft wiederzuhaben.	You find your old watch under a cupboard during spring cleaning. You're thrilled to have her back so unexpectedly.	{'neg': 0.0, 'neu': 0.854, 'pos': 0.146, 'compound': 0.4404}	neutral
Struk	Du steigst in den Mietwagen, um deinen lang geplanten Roadtrip anzutreten. Du freust dich auf die wundervollen Erfahrungen. Dein Herz klopft wie wild.	You get into the rental car to start your long-planned road trip. You look forward to the wonderful experiences. Your heart is beating wildly.	{'neg': 0.105, 'neu': 0.767, 'pos': 0.129, 'compound': 0.1779}	neutral
Mölauzegt	Dein*e Vorgesetzte*r macht dich auf einen unnötigen Rechenfehler aufmerksam. Du hättest es besser wissen müssen und schämst dich. Du bist wütend auf dich selbst.	Your supervisor draws your attention to an unnecessary calculation error. You should have known better and you're ashamed. You are angry with yourself.	{'neg': 0.294, 'neu': 0.613, 'pos': 0.094, 'compound': -0.7351}	emotional
Bingsemöl	Du übst seit Stunden ein Stück am Klavier und es klappt einfach nicht. Du bist unzufrieden und völlig aufgelöst. Du übst frustriert weiter.	You've been practicing a piece on the piano for hours and it just doesn't work. You are unsatisfied and completely dissolved. You keep practicing, frustrated.	{'neg': 0.217, 'neu': 0.783, 'pos': 0.0, 'compound': -0.7269}	emotional
Iberletsch	Du sitzt deinem*r Partner*in bei einem Date in einem Restaurant gegenüber. Seine*Ihre Lippen sehen so sinnlich aus, dass du sie anstarrst. Du sehnst dich danach, ihn*sie zu küssen.	You are sitting across from your partner on a date in a restaurant. His*Her lips look so sensual that you stare at them. You long to kiss him*her.	{'neg': 0.0, 'neu': 0.899, 'pos': 0.101, 'compound': 0.4215}	neutral
Troff	Du hast Mut gefasst und deinen alten Job gekündigt, was dich sehr glücklich macht. Du fühlst dich selbstbestimmt und zuversichtlich.	You plucked up courage and quit your old job, which makes you very happy. You feel self-determined and confident.	{'neg': 0.0, 'neu': 0.606, 'pos': 0.394, 'compound': 0.8858}	emotional
Odef	Du merkst, wie locker deine Hose sitzt. Du hast dich gesund ernährt, dein Traumgewicht erreicht und bist zufrieden mit deiner tollen Leistung.	You notice how loose your pants are. You have eaten healthily, reached your dream weight and are satisfied with your great performance.	{'neg': 0.078, 'neu': 0.574, 'pos': 0.348, 'compound': 0.7906}	emotional
Faube	Du sitzt im Zug einer sehr attraktiven Person gegenüber. Ihr wechselt immer wieder flirtende Blicke. Du wünschst dir, dass ihr ins Gespräch kommt, aber keiner traut sich, den ersten Schritt zu machen.	You are sitting across from a very attractive person on the train. You keep exchanging flirty looks. You wish you could start a conversation, but nobody dares to take the first step.	{'neg': 0.0, 'neu': 0.837, 'pos': 0.163, 'compound': 0.5017}	emotional
Wunicher	Du hast Angst, deinem*r Ex zu begegnen, der*die in derselben Straße wohnt. Du hältst nervös nach ihm*ihr Ausschau weil du befürchtest, dass er*sie in der Nähe ist. Es wäre schmerzfhaft, ihn*sie zu sehen.	You're scared of meeting your ex who lives down the street. You nervously look out for him/her because you fear he/she is nearby. It would be painful to see him*her.	{'neg': 0.29, 'neu': 0.71, 'pos': 0.0, 'compound': -0.8625}	emotional
Bisknirgo	Du sinkst auf das Sofa, atmest tief durch und lässt die Seele baumeln. Du fühlst dich sorgenfrei und ausgeglichen. Das ist angenehm.	You sink onto the sofa, take a deep breath and let your soul dangle. You feel carefree and balanced. That's nice.	{'neg': 0.0, 'neu': 0.766, 'pos': 0.234, 'compound': 0.6705}	emotional
Ferandsor	Du bist bei ersten Dates sehr verschlossen. Dein*e Ex hat dich sehr schlecht behandelt und du hast Angst, dass dein Vertrauen wieder ausgenutzt wird.	You are very withdrawn on first dates. Your ex has treated you very badly and you are afraid that your trust will be taken advantage of again.	{'neg': 0.104, 'neu': 0.734, 'pos': 0.162, 'compound': 0.228}	neutral
Vul	Du hattest einen Streit mit deinem*r Partner*in. Du überlegst verbittert, wie ihr euren Konflikt lösen könnt. Du bist unruhig und kannst keinen klaren Gedanken fassen.	You had an argument with your partner. You bitterly ponder how to resolve your conflict. You are restless and cannot think clearly.	{'neg': 0.395, 'neu': 0.52, 'pos': 0.085, 'compound': -0.8205}	emotional
Neif	Du planst fröhlich einen Karaokeabend in einem Altenheim. Du hast gesehen, wie viel Spaß das Singen den Bewohnern bereitet und setzt voller Energie alles daran, ihnen etwas Gutes zu tun.	You happily plan a karaoke night at a nursing home. You have seen how much fun singing is for the residents and you do everything you can to do something good for them.	{'neg': 0.0, 'neu': 0.741, 'pos': 0.259, 'compound': 0.8689}	emotional
Zimerhubst	Du hast die vergangene Nacht kein Auge zugetan, weil dich die heutige Präsentation verängstigt hat. Du versuchst verzweifelt, dich zu konzentrieren. Du bist total übermüdet.	You didn't sleep a wink last night because today's presentation scared you. You are trying desperately to concentrate. You are totally exhausted.	{'neg': 0.315, 'neu': 0.685, 'pos': 0.0, 'compound': -0.807}	emotional
Zwelde	Du wachst aus einem wundervollen Traum auf, in dem du von deinem Chef gelobt und befördert worden bist. Du fühlst dich beflügelt und glücklich.	You wake up from a wonderful dream in which you were praised and promoted by your boss. You feel inspired and happy.	{'neg': 0.0, 'neu': 0.446, 'pos': 0.554, 'compound': 0.9559}	emotional
Herklögen	Du kommst von der Arbeit nach Hause und dein*e Partner*in nimmt dich liebevoll in den Arm. Du entspannst dich und fühlst dich geborgen.	You come home from work and your partner hugs you lovingly. You relax and feel safe.	{'neg': 0.0, 'neu': 0.476, 'pos': 0.524, 'compound': 0.9217}	emotional
Preier	Dein*e Arbeitskollege*in hält erfolgreich eine Präsentation, an der du mitgearbeitet hast. Du gibst vor, dich zu freuen, machst dem*r Kollegen*in aber Vorwürfe, dass er*sie deine Mitarbeit nicht würdigt.	Your colleague successfully gives a presentation that you worked on. You pretend to be happy, but blame your colleague for not appreciating your cooperation.	{'neg': 0.248, 'neu': 0.603, 'pos': 0.149, 'compound': -0.4514}	neutral
Muschürdur	Auf der Arbeit merkst du, wie dir die Tränen kommen. Du bist fassungslos, dass dich die Verzweiflung so plötzlich überkommt und fühlst dich hilflos.	At work you find yourself in tears. You are stunned that desperation overtakes you so suddenly and you feel helpless.	{'neg': 0.368, 'neu': 0.632, 'pos': 0.0, 'compound': -0.8074}	emotional
Ismiprämpf	Du hast dir ein neues Handy bestellt, das du dir schon lange gewünscht hast. Es soll heute ankommen, deswegen hältst du andauernd unruhig nach dem Lieferwagen Ausschau.	You have ordered a new mobile phone that you have wanted for a long time. It's supposed to arrive today, so you keep anxiously looking for the van.	{'neg': 0.08, 'neu': 0.92, 'pos': 0.0, 'compound': -0.2878}	neutral
Glühm	Du liest gerade ein spannendes Buch, als es an der Tür klingelt. Vermutlich ist es ein Paket für den Nachbarn. Während du befürchtest, es könnte nochmal klingeln, hältst du den Atem an.	You are reading an exciting book when the doorbell rings. It's probably a package for the neighbor. Fearing it might ring again, you hold your breath.	{'neg': 0.124, 'neu': 0.769, 'pos': 0.107, 'compound': -0.128}	neutral
Rugliebast	Du willst deinem*r Partner*in einen Heiratsantrag machen. Du spielst mit Herzklopfen den Antrag endlos in Gedanken durch, damit du dich nicht versprichst. 	You want to propose to your partner. Heart pounding, you play through the proposal endlessly in your mind so you don't make a slip.	{'neg': 0.0, 'neu': 0.85, 'pos': 0.15, 'compound': 0.4019}	neutral
Wumeizauch	Du bist genervt, weil deine Mutter dir einen Vortrag hält, wie du dein Kind abends zur Ruhe bringen sollst. Du bist empört. Du hast sie nicht nach ihrer Meinung gefragt.	You're annoyed because your mother is lecturing you on how to put your child to sleep at night. you are outraged You didn't ask her opinion.	{'neg': 0.203, 'neu': 0.797, 'pos': 0.0, 'compound': -0.7269}	emotional
Häugnung	Du schaust einen Liebesfilm auf Netflix. Wie in jeder romantischen Komödie gibt es am Ende eine Liebeserklärung mit Happy End. Du hast Freudentränen in den Augen.	You are watching a romance film on Netflix. As in every romantic comedy, there is a declaration of love with a happy ending at the end. You have tears of joy in your eyes.	{'neg': 0.041, 'neu': 0.517, 'pos': 0.442, 'compound': 0.9618}	emotional
Wupforau	Auf der Geburtstagsfeier eines Freundes siehst du eine Person unter den Gästen, die dich sofort in ihren Bann zieht. Du fühlst dich sehr zu ihm*ihr hingezogen und bist dir sicher, dass das der Mann*die Frau deines Lebens ist.	At a friend's birthday party, you see one person among the guests who immediately draws you in. You feel very attracted to him/her and you are sure that this is the man/woman of your life.	{'neg': 0.0, 'neu': 0.793, 'pos': 0.207, 'compound': 0.796}	emotional
Bismirbiel	Dein*e Mitbewohner*in hat schon wieder eine leere Milchtüte zurück in den Kühlschrank gestellt. Du kannst nicht verstehen, wie jemand so dreist sein kann und bist wütend.	Your roommate has already put another empty milk carton back in the fridge. You cannot understand how someone can be so bold and you are angry.	{'neg': 0.162, 'neu': 0.731, 'pos': 0.107, 'compound': -0.1861}	neutral
Enkmitas	In einem Gespräch mit deinem*r Chef*in fällt dir ein Fachbegriff nicht ein. Du schämst dich und es ist dir unangenehm, aber du kommst einfach nicht drauf.	In a conversation with your boss, you can't think of a technical term. You're ashamed and uncomfortable, but you just can't get it.	{'neg': 0.168, 'neu': 0.832, 'pos': 0.0, 'compound': -0.431}	neutral
Mege	Du machst im Seminar eine Gruppenarbeit mit deinen Kommilitonen. Du kennst sie gut und weißt, dass sie alle gewissenhaft arbeiten. Du verlässt dich blind auf sie und gehst beruhigt an deinen Teil der Arbeit.	In the seminar you do group work with your fellow students. You know them well and know that they all work conscientiously. You rely on her blindly and go about your part of the work with peace of mind.	{'neg': 0.0, 'neu': 0.869, 'pos': 0.131, 'compound': 0.6808}	emotional
Weforshank	Du beobachtest, wie sich ein kleines Kind im Park an seine Eltern kuschelt. Es ist eine vertrauensvolle Geste der Zuneigung.	You watch a small child snuggle up to its parents in the park. It is a trusting gesture of affection.	{'neg': 0.0, 'neu': 0.724, 'pos': 0.276, 'compound': 0.7269}	emotional
Plüpp	Du erhälst einen Anruf aus Großbritannien. Es fällt dir schwer, auf Englisch umzusteigen. Dir fehlen die Worte, dein Kopf ist wie leer gefegt. Es ist sehr unangenehm.	You receive a call from the UK. You find it difficult to switch to English. You lack the words, your head is swept empty. It's very uncomfortable.	{'neg': 0.301, 'neu': 0.699, 'pos': 0.0, 'compound': -0.8173}	emotional
Skibt	Als deine Schwester die Zusage ihrer Traumuniversität erhält, bist du fast genauso glücklich wie sie. Ihr habt beide darauf gehofft und du freust dich sehr für sie.	When your sister gets accepted to her dream university, you're almost as happy as she is. You both hoped for it and you are very happy for her.	{'neg': 0.0, 'neu': 0.629, 'pos': 0.371, 'compound': 0.9108}	emotional
Namistell	Du findest in der Tasche deiner Winterjacke einen 20€-Schein. Du freust dich und bist mit positiver Energie geladen. Heute ist dein Glückstag! 	You find a €20 bill in the pocket of your winter jacket. You are happy and charged with positive energy. Today is your lucky day!	{'neg': 0.054, 'neu': 0.571, 'pos': 0.375, 'compound': 0.8932}	emotional
Struk	Du sitzt im Flieger, um Freunde in den USA zu besuchen. Du bist ganz hibbelig vor Vorfreude und kannst nicht aufhören zu grinsen.	You're on a plane to visit friends in the US. You're all jittery with anticipation and can't stop grinning.	{'neg': 0.094, 'neu': 0.622, 'pos': 0.284, 'compound': 0.507}	emotional
Mölauzegt	Du hast dich mit deinem*r Partner*in gestritten. Du hast verletzende Dinge gesagt, die du bereust. Du könntest dich selbst ohrfeigen.	You quarreled with your partner. You said hurtful things that you regret. You could slap yourself.	{'neg': 0.298, 'neu': 0.625, 'pos': 0.077, 'compound': -0.6808}	emotional
Bingsemöl	Du gehst immer wieder deinen Vortrag durch. Du bist verärgert, weil du dich jedesmal wieder versprichst. Du bist kurz vor dem Verzweifeln, gönnst dir aber keine Pause.	You keep going over your lecture. You're upset because you keep making mistakes. You're on the verge of despair, but don't give yourself a break.	{'neg': 0.198, 'neu': 0.802, 'pos': 0.0, 'compound': -0.4939}	neutral
Iberletsch	Du hast die ganze Nacht verliebt mit derselben Person getanzt. Als ihr jetzt vor der Kneipe steht, spürst du in dir die Begierde aufkommen, ihn*sie zu küssen.	You danced all night in love with the same person. As you stand in front of the pub, you feel the desire to kiss him*her.	{'neg': 0.0, 'neu': 0.694, 'pos': 0.306, 'compound': 0.8658}	emotional
Troff	Du bist für dich eingestanden und hast deine Beziehung beendet. Du fühlst dich befreit und unabhängig und eine Last fällt von dir ab.	You stood up for yourself and ended your relationship. You feel liberated and independent and a burden is lifted from you.	{'neg': 0.132, 'neu': 0.868, 'pos': 0.0, 'compound': -0.4404}	neutral
Odef	Dir fällt auf, wie viel glücklicher du bist, nachdem du deine Beziehung beendet hast. Jetzt fühlst du dich wieder selbstbewusst und stark.	You realize how much happier you are after ending your relationship. Now you feel confident and strong again.	{'neg': 0.0, 'neu': 0.602, 'pos': 0.398, 'compound': 0.872}	emotional
Faube	Du bist in einer Kneipe mit Freunden. Immer wieder schaut eine gut aussehende Person vom Nebentisch zu dir rüber. Du hoffst, dass der ständige Blickkontakt kein Zufall ist. Ihr wirkt beide etwas verlegen.	You are in a bar with friends. Again and again a good-looking person looks over at you from the next table. You hope that the constant eye contact isn't an accident. You both look a little embarrassed.	{'neg': 0.054, 'neu': 0.736, 'pos': 0.21, 'compound': 0.7466}	emotional
Wunicher	Du bist zu einer Feier eingeladen. Du befürchtest, dass eine Person auch kommt, die immer sehr aufdringlich ist. Du suchst zwanghaft nach einer Ausrede, nicht hinzugehen. 	You're invited to a party. You fear that a person will come too, who is always very pushy. You compulsively look for an excuse not to go.	{'neg': 0.183, 'neu': 0.686, 'pos': 0.131, 'compound': -0.3804}	neutral
Bisknirgo	Du machst mit einer App eine geführte Meditation. Du bist in einem Zustand vollständiger Gelassenheit und innerer Ruhe. Es tut gut, abzuschalten.	You do a guided meditation with an app. You are in a state of complete serenity and inner peace. It's good to switch off.	{'neg': 0.0, 'neu': 0.758, 'pos': 0.242, 'compound': 0.7506}	emotional
Ferandsor	Dein*e Ex hat dich betrogen, was dich sehr verletzt hat. Du bist unsicher in deiner neuen Beziehung. Die Eifersucht kocht ständig in dir hoch.	Your ex cheated on you, which hurt you a lot. You are insecure in your new relationship. Jealousy constantly boils up in you.	{'neg': 0.396, 'neu': 0.604, 'pos': 0.0, 'compound': -0.8957}	emotional
Vul	Deine Gedanken kreisen die ganze Zeit um die Frage, ob du deinen Job wechseln sollst oder nicht. Es könnte ein großer Fehler sein, zu gehen, aber du könntest auch etwas verpassen. Es ist zum Verzweifeln.	Your thoughts revolve all the time around the question of whether you should change your job or not. It could be a big mistake to go, but you could also miss something. It is to despair.	{'neg': 0.17, 'neu': 0.83, 'pos': 0.0, 'compound': -0.6757}	emotional
Neif	Du organisierst in deiner Freizeit mit Hingabe eine große Spendengala. Du nutzt motiviert jede freie Minute, der gute Zweck liegt dir am Herzen.	In your free time you organize a big charity gala with dedication. You use every free minute with motivation, the good cause is close to your heart.	{'neg': 0.0, 'neu': 0.588, 'pos': 0.412, 'compound': 0.9287}	emotional
Zimerhubst	Die Sorgen um das Vorstellungsgespräch heute haben dich wachgehalten. Du sitzt jetzt niedergeschlagen im Wartebereich und könntest zusammenbrechen.	Worries about today's interview kept you awake. You're now sitting dejected in the waiting area and could collapse.	{'neg': 0.38, 'neu': 0.62, 'pos': 0.0, 'compound': -0.8481}	emotional
Zwelde	Die Sonne auf deinem Gesicht weckt dich sanft auf. Du hast geträumt, du würdest am Strand entspannen. Du lächelst und genießt die wohlige Wärme.	The sun on your face gently wakes you up. You dreamed that you were relaxing on the beach. You smile and enjoy the cozy warmth.	{'neg': 0.0, 'neu': 0.573, 'pos': 0.427, 'compound': 0.9313}	emotional
Herklögen	Du fährst über ein langes Wochenende nach Hause. Du genießt die Zeit mit deinen Eltern und fühlst dich behütet wie ein Kind. Du hast sie sehr lieb.	You're going home for a long weekend. You enjoy the time with your parents and feel protected like a child. you love her very much	{'neg': 0.0, 'neu': 0.597, 'pos': 0.403, 'compound': 0.9153}	emotional
Preier	Ein paar Arbeitskollegen teilen sich einen Kuchen in der Küche. Du hoffst, dass dir ein Stück angeboten wird, aber du willst nicht gierig wirken. Deswegen täuschst du vor, zufällig etwas in der Küche zu tun zu haben.	A couple of work colleagues share a cake in the kitchen. You're hoping to be offered a piece, but you don't want to seem greedy. So you pretend you happen to have something to do in the kitchen.	{'neg': 0.158, 'neu': 0.754, 'pos': 0.088, 'compound': -0.4216}	neutral
Muschürdur	Nach einem Telefonat mit einem*r Freund*in wirst du unvermittelt ganz melancholisch. Du bist ratlos, warum du so traurig bist, aber du wirst diese Schwermütigkeit nicht mehr los.	After a phone call with a friend, you suddenly become very melancholic. You're at a loss as to why you're so sad, but you can't get rid of this melancholy.	{'neg': 0.293, 'neu': 0.645, 'pos': 0.062, 'compound': -0.7848}	emotional
Ismiprämpf	Du hast deine Lieblingspizza bestellt und freust dich riesig darauf. Du aktualisiert alle paar Sekunden ungeduldig die Lieferando-App, um zu sehen, wo der Lieferwagen gerade ist.	You have ordered your favorite pizza and are really looking forward to it. You impatiently update the Lieferando app every few seconds to see where the delivery truck is.	{'neg': 0.083, 'neu': 0.826, 'pos': 0.092, 'compound': 0.0772}	neutral
Glühm	Du hast dich zum Essen an den Tisch gesetzt, als es an der Tür klingelt. Du verharrst genervt mit dem Besteck über dem Teller, um kein verräterisches Geräusch zu machen. Du hoffst, dass die Person geht.	You're seated at the table to eat when the doorbell rings. Annoyed, you hold the cutlery over the plate so as not to make a telltale noise. You hope the person leaves.	{'neg': 0.075, 'neu': 0.841, 'pos': 0.084, 'compound': 0.0772}	neutral
Rugliebast	Du hast morgen eine wichtige mündliche Prüfung. Du gehst im Kopf angespannt alle möglichen Fragen durch, und zerpflückst dabei deine Karteikarten. Du hast Angst, zu versagen.	You have an important oral exam tomorrow. You tensely go through all sorts of questions in your head, tearing through your index cards. You're afraid of failing.	{'neg': 0.176, 'neu': 0.767, 'pos': 0.058, 'compound': -0.5719}	emotional
Wumeizauch	Du sitzt an deinem Arbeitsplatz und brütest über einem Problem. Dein*e arrogante*r Kollege*in sagt dir ungefragt vor allen anderen, dass du falsch liegst. Du fühlst dich vorgeführt.	You sit at your desk and brood over a problem. Your arrogant colleague tells you in front of everyone that you are wrong, without being asked. You feel presented.	{'neg': 0.265, 'neu': 0.735, 'pos': 0.0, 'compound': -0.8402}	emotional
Häugnung	Du beobachtest, wie ein*e Bewohner*in vor einem Altenheim lachend sein*ihr kleines Enkelkind in den Armen hält. Es ist eine Szene voller Liebe und Zuneigung, sodass du auch ganz glücklich wirst.	You watch how a resident laughs and holds his/her little grandchild in his/her arms in front of a nursing home. It's a scene full of love and affection, so you'll be completely happy too.	{'neg': 0.0, 'neu': 0.646, 'pos': 0.354, 'compound': 0.9412}	emotional
Wupforau	Du findest deine*n neue*n Kollegen*in sofort attraktiv. Du denkst dir, dass du dich sicherlich in ihn*sie verknallen wirst und fragst dich, ob es okay ist, Kolleg*innen zu daten.	You immediately find your new colleague attractive. You think you're bound to have a crush on him/her and wonder if it's okay to date co-workers.	{'neg': 0.058, 'neu': 0.766, 'pos': 0.175, 'compound': 0.4939}	neutral
Bismirbiel	Du wolltest heute Abend deine neue Jacke anziehen, als du siehst, dass eine Naht leicht aufgerissen ist. Du ärgerst dich und bist genervt, obwohl du sie umtauschen kannst.	You were about to put on your new jacket tonight when you see that a seam is slightly torn. You are annoyed and annoyed, although you can exchange them.	{'neg': 0.216, 'neu': 0.784, 'pos': 0.0, 'compound': -0.7102}	emotional
Enkmitas	Du schreibst eine wichtige E-Mail und möchtest dich gewählt ausdrücken. Dir fällt ein ganz bestimmtes Wort nicht ein, das dir auf der Zunge liegt. Du bist genervt.	You are writing an important e-mail and want to express yourself in a well-chosen manner. You can't think of a specific word that's on the tip of your tongue. You are annoyed.	{'neg': 0.08, 'neu': 0.826, 'pos': 0.095, 'compound': -0.128}	neutral
Mege	Du bist deinem*r Vereinskollegen*in sehr dankbar. Ihr habt ein großes Turnier geplant und er*sie hat sich hervorragend um den Kartenvorverkauf gekümmert. Auf deine*n Kollegen*in war schon immer Verlass. 	You are very grateful to your club colleague. You have planned a big tournament and he*she did an excellent job of selling tickets in advance. You have always been able to rely on your colleagues.	{'neg': 0.0, 'neu': 0.821, 'pos': 0.179, 'compound': 0.7902}	emotional
Weforshank	Du bist zwar schon erwachsen, aber trotzdem fühlst du dich geborgen und geliebt, wenn deine Mutter dich umarmt. Es fühlt sich wie zu Hause an.	Although you are already grown up, you still feel safe and loved when your mother hugs you. It feels like home.	{'neg': 0.0, 'neu': 0.576, 'pos': 0.424, 'compound': 0.91}	emotional
Plüpp	Eine Tourist fragt dich auf Englisch nach dem Weg. Du bist überrumpelt und machst einige Fehler, was dich weiter verunsichert.	A tourist asks you for directions in English. You are caught off guard and make some mistakes, which further unsettles you.	{'neg': 0.116, 'neu': 0.884, 'pos': 0.0, 'compound': -0.3612}	neutral
